freq,0.0001,0.001,0.01,0.1,0.2
300,3.21829794868543,1.49380158218572,0.693361274350635,0.321829794868543,0.255436477464518
300,3.21829794868543,1.49380158218572,0.693361274350635,0.321829794868543,0.255436477464518
300,3.21829794868543,1.49380158218572,0.693361274350635,0.321829794868543,0.255436477464518
431,2.85216235397588,1.32385649338652,0.614479751700864,0.285216235397588,0.226376276054271
462,2.78688688297759,1.29355830365707,0.600416577788174,0.278688688297759,0.22119535848775
469,2.77295221573277,1.2870904040687,0.597414444737545,0.277295221573277,0.220089363215587
478,2.75543836608899,1.27896119517469,0.593641200214688,0.275543836608899,0.21869928804816
499,2.7162296449145,1.26076211893631,0.585193937309678,0.27162296449145,0.215587289786224
538,2.6489427653924,1.22953031607247,0.570697418567038,0.26489427653924,0.210246726619372
652,2.48456750798616,1.15323408014257,0.535283842893145,0.248456750798616,0.197200253793162
680,2.44998652514822,1.13718300976298,0.527833595989,0.244998652514822,0.19445555936641
680,2.44998652514822,1.13718300976298,0.527833595989,0.244998652514822,0.19445555936641
687,2.44163694447893,1.13330747772298,0.526034733364886,0.244163694447893,0.193792852709514
725,2.39821067139974,1.113150787302,0.516678826446825,0.239821067139974,0.190346107131065
733,2.38945400494229,1.10908630277715,0.514792259848328,0.238945400494229,0.189651090053751
737,2.38512331306667,1.10707617367198,0.513859240567461,0.238512331306667,0.189307362811796
777,2.34347141452588,1.08774307495541,0.504885611055265,0.234347141452588,0.18600144943379
834,2.28881829624911,1.06237534460385,0.493110953661876,0.228881829624911,0.181663628561495
863,2.26288804532404,1.05033958828919,0.487524450450455,0.226288804532404,0.179605543181682
863,2.26288804532404,1.05033958828919,0.487524450450455,0.226288804532404,0.179605543181682
867,2.25940265198252,1.04872181200772,0.486773545218119,0.225940265198252,0.17932890732884
879,2.24907380991231,1.04392758820599,0.484548263651725,0.224907380991231,0.178509106590446
890,2.23976952455575,1.03960892150442,0.482543716137913,0.223976952455575,0.177770624972306
924,2.2119535848775,1.02669790600372,0.476550953600047,0.22119535848775,0.175562872376969
1036,2.12918508302422,0.988280170606013,0.45871902043658,0.212918508302422,0.168993532031382
1061,2.11232888922975,0.980456218516652,0.45508746357131,0.211232888922975,0.167655655043307
1124,2.0721024755945,0.961784771282082,0.446420945472173,0.20721024755945,0.164462882477231
1155,2.05339581200743,0.953101907200094,0.4423907169755,0.205339581200743,0.162978133604385
1276,1.98632256000782,0.921969261448547,0.427940222887379,0.198632256000782,0.157654526065229
1297,1.97554385332835,0.916966228992125,0.425618020928986,0.197554385332835,0.156799019549137
1310,1.96898723882766,0.913922918126854,0.424205441156041,0.196898723882766,0.15627862071135
1311,1.96848647908103,0.913690486042027,0.42409755573909,0.196848647908103,0.156238875383921
1342,1.95321099969062,0.906600236585362,0.420806553468532,0.195321099969062,0.155026459781237
1343,1.95272609127951,0.906375162038728,0.420702083118293,0.195272609127951,0.154987972575142
1379,1.93558349996541,0.898418275996461,0.417008823777882,0.193558349996541,0.153627364200869
1391,1.93000139687169,0.895827293257669,0.415806196123036,0.193000139687169,0.153184312384711
1420,1.91677242036244,0.889686946293124,0.412956099532522,0.191677242036244,0.152134327823349
1424,1.91497600654492,0.888853124861528,0.412569073907909,0.191497600654492,0.151991746364163
1425,1.91452795411711,0.888645157346951,0.412472543938568,0.191452795411711,0.151956184419401
1443,1.9065340073419,0.884934695938121,0.41075030031429,0.19065340073419,0.151321704443384
1485,1.88838778314235,0.876511964776432,0.406840814823428,0.188838778314235,0.149881437674203
1673,1.8148247205067,0.842367015766832,0.390992133418705,0.18148247205067,0.144042733523511
1965,1.72006878715491,0.798385207550411,0.370577586428761,0.172006878715491,0.136521950109369
2006,1.70826938272192,0.792908409164468,0.368035481805547,0.170826938272192,0.135585430758892
2185,1.66028579766177,0.770636401903277,0.357697731784978,0.166028579766177,0.131776971088808
2267,1.6400213179302,0.761230463619173,0.353331881974063,0.16400213179302,0.130168578266634
2280,1.6368983753902,0.759780922097007,0.352659064399749,0.16368983753902,0.129920710152972
2283,1.63618106663254,0.759447976865024,0.352504524912651,0.163618106663254,0.129863777319147
2287,1.63522660757585,0.759004956215058,0.352298892942457,0.163522660757585,0.129788021853615
2415,1.60581048140349,0.745351199938082,0.345961380675249,0.160581048140349,0.127453262372073
2436,1.60118275983234,0.743203201861106,0.344964368286377,0.160118275983234,0.12708595986756
2456,1.59682459249764,0.741180319777531,0.344025429597294,0.159682459249764,0.126740051896972
2475,1.59272794105901,0.739278822620259,0.34314283280006,0.159272794105901,0.126414900456811
2667,1.55355152436037,0.721094740791318,0.334702529683388,0.155355152436037,0.123305466202822
2681,1.55084262344305,0.719837380366398,0.334118914672575,0.155084262344305,0.123090460594531
2702,1.5468144426437,0.717967664464599,0.333251069427393,0.154681444264371,0.122770743672611
2761,1.53571702107519,0.712816697661166,0.330860202427681,0.153571702107519,0.121889940739011
2846,1.52027341622224,0.705648411277552,0.327532978624248,0.152027341622224,0.120664181009524
2925,1.50646152124022,0.699237497525591,0.324557296055813,0.150646152124022,0.119567930178317
2995,1.49463239525032,0.693746903614982,0.322008788117274,0.149463239525032,0.118629051826306
3226,1.45807057499842,0.676776409953203,0.314131782729133,0.145807057499842,0.115727138229819
3419,1.43010184323163,0.6637944746473,0.308106102133677,0.143010184323163,0.113507258518378
3731,1.3890725111366,0.644750345677009,0.299266600496238,0.13890725111366,0.110250758271917
4107,1.34531845248177,0.624441510669262,0.289840074316674,0.134531845248177,0.10677799633509
4922,1.26654161350269,0.587876541054,0.272868118849915,0.126654161350269,0.100525474481784
5061,1.25483865209887,0.582444507556783,0.270346792247466,0.125483865209887,0.099596609819605
5117,1.25024423603591,0.580311968527304,0.269356955312818,0.125024423603591,0.09923195077503
6331,1.16459761263821,0.540558327447362,0.250904949659608,0.116459761263821,0.092434173771078
6974,1.12764574539234,0.523406790008403,0.242943911194011,0.112764574539234,0.089501302124163
7216,1.1148963453116,0.5174890427034,0.240197136212907,0.11148963453116,0.088489381569157
7247,1.11330436771059,0.516750112157781,0.239854155035971,0.111330436771059,0.088363026223229
7512,1.10005603237459,0.51060077962183,0.236999887712666,0.110005603237459,0.08731150515077
7692,1.09140743535428,0.506586456486237,0.235136603968598,0.109140743535428,0.086625065550365
10006,0.999800079962685,0.464066088699996,0.215400397536826,0.099980007996269,0.079354184934533
10054,0.998206452905901,0.463326392544825,0.215057060995415,0.09982064529059,0.079227698671214
10324,0.989427555735456,0.459251589437048,0.213165704934992,0.098942755573546,0.078530917141039
10446,0.985560583880755,0.45745670009898,0.212332591104078,0.098556058388076,0.078223995381535
10684,0.978187345557437,0.454034346032073,0.210744075061915,0.097818734555744,0.077638781067993
10721,0.977060751402875,0.453511427347289,0.210501357709097,0.097706075140288,0.077549363230688
10752,0.97612083202385,0.453075155417872,0.210298858217497,0.097612083202385,0.077474761780137
10771,0.975546536486302,0.452808591042444,0.210175129994654,0.09755465364863,0.077429179913115
10831,0.973741802855092,0.451970907895417,0.20978631192052,0.097374180285509,0.077285938109879
10976,0.96943486306961,0.449971803533883,0.208858409872348,0.096943486306961,0.076944096072567
11842,0.945202759954196,0.438724257610337,0.20363776151592,0.09452027599542,0.075020792773727
11849,0.945016591707409,0.438637845964791,0.203597652783014,0.094501659170741,0.075006016590187
12329,0.932589917383705,0.432869894686807,0.200920406958542,0.093258991738371,0.074019710795492
13820,0.897767719450363,0.416706862177881,0.193418191837467,0.089776771945036,0.07125587111393
13849,0.897140635478705,0.416415795581823,0.193283090691257,0.089714063547871,0.071206099426116
13963,0.894692411878605,0.415279430849382,0.192755636905956,0.089469241187861,0.071011783790203
14826,0.876984669176962,0.407060224770139,0.188940619390098,0.087698466917696,0.069606319320575
15233,0.869103540852615,0.403402129047482,0.187242681764242,0.086910354085262,0.068980793750936
16094,0.853320149947177,0.39607612794916,0.183842253274941,0.085332014994718,0.067728065184591
16163,0.852104140651134,0.395511706432151,0.183580272013861,0.085210414065113,0.067631550462803
16233,0.850877560373914,0.394942378300324,0.183316013303926,0.085087756037392,0.067534196721684
17258,0.833687286062074,0.386963359771066,0.179612480973067,0.083368728606207,0.066169803745373
17403,0.831365426764972,0.385885648152402,0.179112251551562,0.083136542676497,0.065985517650835
17482,0.830111240570661,0.385303506488923,0.178842045327083,0.083011124057066,0.065885972826625
17594,0.828346047111175,0.384484176263851,0.17846174592471,0.082834604711118,0.065745869328899
17597,0.828298971295711,0.384462325605913,0.17845160374772,0.082829897129571,0.06574213291895
18665,0.812189433838738,0.376984940688417,0.174980909113953,0.081218943383874,0.064463518083654
18978,0.807699571661764,0.374900931273907,0.1740135976312,0.080769957166176,0.064107157486507
19512,0.800262999493801,0.37144918024039,0.172411436725841,0.08002629994938,0.063516916362384
19818,0.796122794266869,0.36952746720537,0.171519456549366,0.079612279426687,0.063188308055755
20345,0.78918853722721,0.366308870200902,0.170025516157782,0.078918853722721,0.062637935709786
20399,0.788491544878446,0.365985355010589,0.169875353708296,0.078849154487845,0.062582615390404
21485,0.774975930075932,0.359711962335913,0.166963502769531,0.077497593007593,0.061509880332629
22075,0.768009211961146,0.35647829823506,0.165462568851314,0.076800921196115,0.06095693154942
22452,0.763686280807044,0.354471771337725,0.164531221567213,0.076368628080705,0.060613820276339
23194,0.755454157718248,0.350650758277137,0.162757664411701,0.075545415771825,0.059960436233785
23809,0.74889273064215,0.347605213612238,0.161344047800815,0.074889273064215,0.059439655421634
24184,0.745001742637652,0.345799176964899,0.160505759847276,0.074500174263765,0.059130827499058
24873,0.738058200565667,0.342576270230194,0.159009819056118,0.073805820056567,0.058579718199585
26732,0.72053682665028,0.334443568878673,0.155234953478085,0.072053682665028,0.057189045830324
27952,0.709897593777378,0.329505274428566,0.152942800240415,0.070989759377738,0.056344609357595
27970,0.709745277023931,0.329434575254369,0.152909984590665,0.070974527702393,0.056332519968863
29756,0.69525131130511,0.322707072310844,0.149787354336588,0.069525131130511,0.0551821331474
35459,0.655779503783154,0.304385882207201,0.141283411196232,0.065577950378315,0.052049253708228
39160,0.634433011083844,0.29447771799221,0.136684448758042,0.063443301108385,0.050354981459892
39967,0.630133859434508,0.292482228563253,0.135758224612938,0.063013385943451,0.050013757567356
40052,0.629687778399513,0.292275176088162,0.135662119367302,0.062968777839951,0.049978352092145
42582,0.616961383066114,0.286368106640997,0.132920300608769,0.061696138306612,0.048968257425145
44649,0.607289941287315,0.281879021024456,0.130836651641682,0.060728994128732,0.04820063458246
44673,0.607181168878623,0.281828533344697,0.130813217336621,0.060718116887862,0.04819200131066
46425,0.599445028230414,0.278237734939898,0.129146516358675,0.059944502823041,0.047577983420503
46827,0.597724725927028,0.277439241343715,0.128775888462699,0.059772472592703,0.047441442936198
47565,0.594617243965188,0.275996875986242,0.128106401768975,0.059461724396519,0.047194801929439
47622,0.594379911678662,0.275886716097143,0.12805527007786,0.059437991167866,0.047175964853374
50479,0.582947913740619,0.270580452699632,0.12559232078445,0.058294791374062,0.046268606575726
51669,0.578437776322607,0.268487032351882,0.124620641133433,0.057843777632261,0.045910636731633
54601,0.567892937580612,0.263592551776173,0.122348824494778,0.056789293758061,0.045073692326039
55111,0.566135735917718,0.262776931014483,0.121970246872786,0.056613573591772,0.044934223137629
55901,0.563456172751897,0.26153318796754,0.121392952488929,0.05634561727519,0.044721546068217
66217,0.532529290014934,0.247178200610506,0.114729957586622,0.053252929001493,0.042266877758679
67037,0.530349067701527,0.246166231056036,0.114260242928224,0.053034906770153,0.042093833398988
77547,0.505217438854646,0.234501162273417,0.108845797627751,0.050521743885465,0.040099134695527
87427,0.485420531337114,0.225312251786073,0.104580683196639,0.048542053133712,0.038527853104575
90571,0.479737438992929,0.222674393989557,0.103356298067342,0.047973743899293,0.038076785766295
103621,0.458688030095962,0.212904123860526,0.098821340394113,0.045868803009596,0.036406093074978
125571,0.430232831791499,0.199696390789702,0.092690853760226,0.04302328317915,0.034147602488854
134910,0.42006705228387,0.194977853924945,0.090500702957981,0.042006705228387,0.03334074403463
149658,0.405788767182215,0.188350461055846,0.087424539684264,0.040578876718222,0.032207475795096
150646,0.404899709445483,0.187937797009521,0.087232998001318,0.040489970944548,0.032136911235769
160011,0.396841168923665,0.184197353839392,0.085496838076195,0.039684116892367,0.031497304450686
162411,0.39487671022705,0.183285532884362,0.085073608279882,0.039487671022705,0.031341385260608
175611,0.384724131584658,0.178573123318472,0.082886301517838,0.038472413158466,0.030535574559752
185463,0.377787490430815,0.175353419706227,0.081391847484424,0.037778749043082,0.029985012986515
227169,0.353088558246083,0.163889190923145,0.076070623853871,0.035308855824608,0.028024657439888
236577,0.348344662061919,0.161687269367522,0.075048582403363,0.034834466206192,0.02764813415023
266744,0.334684125369233,0.155346609910129,0.072105508989846,0.033468412536923,0.026563896634409
353973,0.30456263493043,0.141365452542877,0.065616030598163,0.030456263493043,0.024173152353939
435993,0.284123285334292,0.131878346857703,0.061212506217003,0.028412328533429,0.022550880101416
463566,0.278374515954281,0.129210004481575,0.059973971399274,0.027837451595428,0.022094599973348
511027,0.269475147183346,0.125079283410238,0.058056660519325,0.026947514718335,0.021388256605907
768232,0.235235322714861,0.10918656471846,0.050679913957774,0.023523532271486,0.018670639936883
795534,0.232512917096171,0.107922935966432,0.05009338944725,0.023251291709617,0.018454562459733
